sample_id,modality,rank,start_index,end_index,impact_score,source_video,source_type,start_sec,end_sec,frame_start,frame_end,fps,text_evidence,text_time_source,source_exists,mapping_precision,mapping_status
10,audio,3,35,41,0.04259691759943962,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\10.mp4,attachment4_video,6.883333333333334,8.26,206,246,30.0,,,True,decoded_frame_range,mapped_to_video
10,vision,1,0,6,0.09313066303730011,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\10.mp4,attachment4_video,0.0,1.376666666666667,0,40,30.0,,,True,decoded_frame_range,mapped_to_video
10,vision,2,21,27,0.06484575569629669,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\10.mp4,attachment4_video,4.13,5.506666666666668,123,164,30.0,,,True,decoded_frame_range,mapped_to_video
10,vision,3,35,41,0.014432732947170734,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\10.mp4,attachment4_video,6.883333333333334,8.26,206,246,30.0,,,True,decoded_frame_range,mapped_to_video
11,text,1,14,20,0.16469167172908783,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,1.624,2.436,48,72,30.0,I would be ashamed to have made this film if I was a director,raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
11,text,2,0,6,0.13389313220977783,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,0.0,0.812,0,23,30.0,I would be ashamed to have made this film if I was a director,raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
11,text,3,42,48,0.12027765810489655,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,4.872,5.684,146,169,30.0,I would be ashamed to have made this film if I was a director,raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
11,audio,1,14,20,0.06199685111641884,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,1.624,2.436,48,72,30.0,,,True,decoded_frame_range,mapped_to_video
11,audio,2,42,48,0.06069468706846237,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,4.872,5.684,146,169,30.0,,,True,decoded_frame_range,mapped_to_video
11,audio,3,28,34,0.0603775791823864,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,3.248,4.06,97,120,30.0,,,True,decoded_frame_range,mapped_to_video
11,vision,1,7,13,0.045919351279735565,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,0.812,1.624,24,47,30.0,,,True,decoded_frame_range,mapped_to_video
11,vision,2,28,34,0.008126523345708847,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,3.248,4.06,97,120,30.0,,,True,decoded_frame_range,mapped_to_video
11,vision,3,42,48,0.00788046233355999,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\11.mp4,attachment4_video,4.872,5.684,146,169,30.0,,,True,decoded_frame_range,mapped_to_video
12,text,1,21,27,0.12203069031238556,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,5.432,7.242666666666667,162,216,30.0,"Or worse, an individual previously had good credit, but usually by no fault of their own, or perhaps by fault of their own, they have let their credit sag, and credit scores is very low.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
12,text,2,42,48,0.07579324394464493,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,10.864,12.674666666666667,325,379,30.0,"Or worse, an individual previously had good credit, but usually by no fault of their own, or perhaps by fault of their own, they have let their credit sag, and credit scores is very low.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
12,text,3,7,13,0.04179295152425766,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,1.8106666666666666,3.6213333333333333,54,107,30.0,"Or worse, an individual previously had good credit, but usually by no fault of their own, or perhaps by fault of their own, they have let their credit sag, and credit scores is very low.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
12,audio,1,28,34,0.08416296541690826,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,7.242666666666667,9.053333333333335,217,270,30.0,,,True,decoded_frame_range,mapped_to_video
12,audio,2,7,13,0.06869769096374512,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,1.8106666666666666,3.6213333333333333,54,107,30.0,,,True,decoded_frame_range,mapped_to_video
12,audio,3,42,48,0.04453864321112633,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,10.864,12.674666666666667,325,379,30.0,,,True,decoded_frame_range,mapped_to_video
12,vision,1,35,41,0.028605196624994278,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,9.053333333333335,10.864,271,324,30.0,,,True,decoded_frame_range,mapped_to_video
12,vision,2,21,27,0.02579480968415737,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,5.432,7.242666666666667,162,216,30.0,,,True,decoded_frame_range,mapped_to_video
12,vision,3,7,13,0.023296602070331573,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\12.mp4,attachment4_video,1.8106666666666666,3.6213333333333333,54,107,30.0,,,True,decoded_frame_range,mapped_to_video
13,text,1,7,13,0.03214967995882034,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,1.2133333333333334,2.4266666666666667,36,71,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
13,text,2,28,34,0.02973242849111557,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,4.8533333333333335,6.066666666666666,145,181,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
13,text,3,42,48,0.020066795870661736,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,7.28,8.493333333333332,218,253,30.0,"For example, I could take a set of data and from that data, I can find a relationship between any two of the given factors or more.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
13,audio,1,42,48,0.0410919226706028,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,7.28,8.493333333333332,218,253,30.0,,,True,decoded_frame_range,mapped_to_video
13,audio,2,28,34,0.024672415107488632,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,4.8533333333333335,6.066666666666666,145,181,30.0,,,True,decoded_frame_range,mapped_to_video
13,audio,3,14,20,0.015489195473492146,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,2.4266666666666667,3.64,72,108,30.0,,,True,decoded_frame_range,mapped_to_video
13,vision,1,42,48,0.010267427191138268,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,7.28,8.493333333333332,218,253,30.0,,,True,decoded_frame_range,mapped_to_video
13,vision,2,21,27,0.010208040475845337,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,3.64,4.8533333333333335,109,144,30.0,,,True,decoded_frame_range,mapped_to_video
13,vision,3,7,13,0.01018329057842493,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\13.mp4,attachment4_video,1.2133333333333334,2.4266666666666667,36,71,30.0,,,True,decoded_frame_range,mapped_to_video
14,text,1,42,48,0.03189665824174881,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,8.624,10.061333333333334,258,300,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
14,text,2,28,34,0.02312752977013588,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,5.749333333333334,7.186666666666667,172,214,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
14,text,3,0,6,0.019031327217817307,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,0.0,1.4373333333333336,0,42,30.0,He is the co-founder of Rossen and Vettese Limited and the former Executive Director of Uniform Final Examination (UFE) courses at Toronto's York University.,raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
14,audio,1,14,20,0.07872754335403442,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,2.874666666666667,4.312,86,128,30.0,,,True,decoded_frame_range,mapped_to_video
14,audio,2,28,34,0.06928148865699768,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,5.749333333333334,7.186666666666667,172,214,30.0,,,True,decoded_frame_range,mapped_to_video
14,audio,3,0,6,0.06261587142944336,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,0.0,1.4373333333333336,0,42,30.0,,,True,decoded_frame_range,mapped_to_video
14,vision,1,14,20,0.08429257571697235,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,2.874666666666667,4.312,86,128,30.0,,,True,decoded_frame_range,mapped_to_video
14,vision,2,28,34,0.08350951224565506,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,5.749333333333334,7.186666666666667,172,214,30.0,,,True,decoded_frame_range,mapped_to_video
14,vision,3,0,6,0.0395585373044014,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\14.mp4,attachment4_video,0.0,1.4373333333333336,0,42,30.0,,,True,decoded_frame_range,mapped_to_video
15,text,1,28,34,0.04834744334220886,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,4.1066666666666665,5.133333333333333,123,153,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
15,text,2,42,48,0.008025161921977997,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,6.16,7.1866666666666665,184,214,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
15,text,3,0,6,0.005804531276226044,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,0.0,1.0266666666666666,0,29,30.0,"However, despite their poverty, the family prioritize education because they believed in its power to transform lives",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
15,audio,1,42,48,0.04168062284588814,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,6.16,7.1866666666666665,184,214,30.0,,,True,decoded_frame_range,mapped_to_video
15,audio,2,28,34,0.04138078913092613,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,4.1066666666666665,5.133333333333333,123,153,30.0,,,True,decoded_frame_range,mapped_to_video
15,audio,3,7,13,0.020791485905647278,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,1.0266666666666666,2.0533333333333332,30,60,30.0,,,True,decoded_frame_range,mapped_to_video
15,vision,1,42,48,0.03805762901902199,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,6.16,7.1866666666666665,184,214,30.0,,,True,decoded_frame_range,mapped_to_video
15,vision,2,28,34,0.03781800717115402,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,4.1066666666666665,5.133333333333333,123,153,30.0,,,True,decoded_frame_range,mapped_to_video
15,vision,3,0,6,0.009698165580630302,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\15.mp4,attachment4_video,0.0,1.0266666666666666,0,29,30.0,,,True,decoded_frame_range,mapped_to_video
16,text,1,42,48,0.03623277693986893,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,2.6040000000000005,3.0380000000000003,78,90,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
16,text,2,14,20,0.03267481550574303,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.868,1.3020000000000003,26,38,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
16,text,3,28,34,0.02616242691874504,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,1.736,2.17,52,64,30.0,"It's a terrible, this is a terrible movie",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
16,audio,1,0,6,0.014545312151312828,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.0,0.434,0,12,30.0,,,True,decoded_frame_range,mapped_to_video
16,audio,2,21,27,0.008819477632641792,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,1.3020000000000003,1.736,39,51,30.0,,,True,decoded_frame_range,mapped_to_video
16,audio,3,35,41,0.00878874957561493,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,2.17,2.6040000000000005,65,77,30.0,,,True,decoded_frame_range,mapped_to_video
16,vision,1,0,6,0.03076872043311596,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.0,0.434,0,12,30.0,,,True,decoded_frame_range,mapped_to_video
16,vision,2,35,41,0.007712438236922026,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,2.17,2.6040000000000005,65,77,30.0,,,True,decoded_frame_range,mapped_to_video
16,vision,3,14,20,0.007560872472822666,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\16.mp4,attachment4_video,0.868,1.3020000000000003,26,38,30.0,,,True,decoded_frame_range,mapped_to_video
17,text,1,14,20,0.042718857526779175,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,2.6973333333333334,4.045999999999999,80,120,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
17,text,2,0,6,0.021400704979896545,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,0.0,1.3486666666666667,0,39,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
17,text,3,28,34,0.020753251388669014,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,5.394666666666667,6.743333333333332,161,201,30.0,"Applying these four design concepts to your presentations is simple, easy and will make people think you turned into a design guru.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
17,audio,1,42,48,0.04635441675782204,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,8.091999999999999,9.440666666666665,242,282,30.0,,,True,decoded_frame_range,mapped_to_video
17,audio,2,28,34,0.04616405814886093,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,5.394666666666667,6.743333333333332,161,201,30.0,,,True,decoded_frame_range,mapped_to_video
17,audio,3,14,20,0.022610515356063843,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,2.6973333333333334,4.045999999999999,80,120,30.0,,,True,decoded_frame_range,mapped_to_video
17,vision,1,7,13,0.023672398179769516,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,1.3486666666666667,2.6973333333333334,40,79,30.0,,,True,decoded_frame_range,mapped_to_video
17,vision,2,42,48,0.015196168795228004,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,8.091999999999999,9.440666666666665,242,282,30.0,,,True,decoded_frame_range,mapped_to_video
17,vision,3,21,27,0.01502307690680027,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\17.mp4,attachment4_video,4.045999999999999,5.394666666666667,121,160,30.0,,,True,decoded_frame_range,mapped_to_video
18,text,1,35,41,0.17369526624679565,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,13.09,15.708,392,470,30.0,"-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
18,text,2,21,27,0.04936112463474274,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,7.854,10.472000000000001,235,313,30.0,"-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
18,text,3,0,6,0.028206810355186462,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,0.0,2.6180000000000003,0,77,30.0,"-And in Denmark - the first Baltic Cod fishery has been MSC – certified -Meanwhile, the Faeroese Mackerel Fishery has been denied MSC certification based on the fact that the fishery has failed to reach an agreement on mackerel quotas with Norway and the European Union.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
18,audio,1,42,48,0.09342260658740997,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,15.708,18.326,471,548,30.0,,,True,decoded_frame_range,mapped_to_video
18,audio,2,0,6,0.08325069397687912,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,0.0,2.6180000000000003,0,77,30.0,,,True,decoded_frame_range,mapped_to_video
18,audio,3,28,34,0.04787532985210419,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,10.472000000000001,13.09,314,391,30.0,,,True,decoded_frame_range,mapped_to_video
18,vision,1,7,13,0.06546708196401596,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,2.6180000000000003,5.236000000000001,78,156,30.0,,,True,decoded_frame_range,mapped_to_video
18,vision,2,35,41,0.0646221712231636,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,13.09,15.708,392,470,30.0,,,True,decoded_frame_range,mapped_to_video
18,vision,3,21,27,0.032080069184303284,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\18.mp4,attachment4_video,7.854,10.472000000000001,235,313,30.0,,,True,decoded_frame_range,mapped_to_video
19,text,1,42,48,0.1645233929157257,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,11.452,13.360666666666667,343,399,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
19,text,2,0,6,0.09237365424633026,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,0.0,1.9086666666666667,0,56,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
19,text,3,14,20,0.0849481150507927,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,3.8173333333333335,5.726,114,170,30.0,"People are surprisingly forgiving brands when they own up to mistakes, and unfortunately some haters out there love to point fingers and jump all over imperfections, but for the most part, people understand",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
19,audio,1,7,13,0.03695188835263252,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,1.9086666666666667,3.8173333333333335,57,113,30.0,,,True,decoded_frame_range,mapped_to_video
19,audio,2,28,34,0.028845103457570076,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,7.634666666666667,9.543333333333333,229,285,30.0,,,True,decoded_frame_range,mapped_to_video
19,audio,3,42,48,0.022731373086571693,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,11.452,13.360666666666667,343,399,30.0,,,True,decoded_frame_range,mapped_to_video
19,vision,1,42,48,0.0589853897690773,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,11.452,13.360666666666667,343,399,30.0,,,True,decoded_frame_range,mapped_to_video
19,vision,2,14,20,0.03323840722441673,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,3.8173333333333335,5.726,114,170,30.0,,,True,decoded_frame_range,mapped_to_video
19,vision,3,0,6,0.028735220432281494,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\19.mp4,attachment4_video,0.0,1.9086666666666667,0,56,30.0,,,True,decoded_frame_range,mapped_to_video
20,text,1,42,48,0.11420644819736481,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,9.128,10.649333333333335,273,318,30.0,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
20,text,2,0,6,0.05910291522741318,D:\MCMM\23rd-MCMM\E-q\dataset\attachment_4_explainability_videos_and_features\attachment_4_explainability_videos_and_features\aligned\videos\20.mp4,attachment4_video,0.0,1.5213333333333332,0,44,30.0,"And of course, click in the link of the description of this video for more, and we'll have more live updates and a stock market video (wrap-up) at the end of the day today.",raw_text; aligned relative window,True,decoded_frame_range,mapped_to_video
